x y z n.x n.y n.z
0.0625 0.492375 0.234375 -0.110386 -0.993478 -0.0285822
0.046875 0.494111 0.234375 -0.110386 -0.993478 -0.0285822
0.046875 0.494164 0.234375 -0.11038 -0.99342 -0.0305516
0.0625 0.492427 0.234375 -0.11038 -0.99342 -0.0305516
0.0625 0.491947 0.25 -0.11038 -0.99342 -0.0305516
0.046875 0.493683 0.25 -0.11038 -0.99342 -0.0305516
0.0625 0.494833 0.125 -0.141402 -0.989812 -0.0166933
0.078125 0.492601 0.125 -0.141402 -0.989812 -0.0166933
0.078125 0.492337 0.140625 -0.141402 -0.989812 -0.0166933
0.0625 0.494569 0.140625 -0.141402 -0.989812 -0.0166933
0.0625 0.494603 0.140625 -0.141397 -0.989777 -0.0186565
0.078125 0.492371 0.140625 -0.141397 -0.989777 -0.0186565
0.078125 0.492077 0.15625 -0.141397 -0.989777 -0.0186565
0.0625 0.494309 0.15625 -0.141397 -0.989777 -0.0186565
0.078125 0.492937 0.125 -0.171977 -0.984961 -0.0166114
0.09375 0.490209 0.125 -0.171977 -0.984961 -0.0166114
0.09375 0.489945 0.140625 -0.171977 -0.984961 -0.0166114
0.078125 0.492674 0.140625 -0.171977 -0.984961 -0.0166114
0.078125 0.492716 0.140625 -0.171971 -0.984927 -0.0185651
0.09375 0.489988 0.140625 -0.171971 -0.984927 -0.0185651
0.09375 0.489694 0.15625 -0.171971 -0.984927 -0.0185651
0.078125 0.492422 0.15625 -0.171971 -0.984927 -0.0185651
0.0625 0.494348 0.15625 -0.141391 -0.989739 -0.0206196
0.078125 0.492116 0.15625 -0.141391 -0.989739 -0.0206196
0.078125 0.49179 0.171875 -0.141391 -0.989739 -0.0206196
0.0625 0.494022 0.171875 -0.141391 -0.989739 -0.0206196
0.0625 0.494066 0.171875 -0.141385 -0.989697 -0.0225824
0.078125 0.491834 0.171875 -0.141385 -0.989697 -0.0225824
0.078125 0.491478 0.1875 -0.141385 -0.989697 -0.0225824
0.0625 0.49371 0.1875 -0.141385 -0.989697 -0.0225824
0.078125 0.49247 0.15625 -0.171965 -0.984889 -0.0205185
0.09375 0.489742 0.15625 -0.171965 -0.984889 -0.0205185
0.09375 0.489416 0.171875 -0.171965 -0.984889 -0.0205185
0.078125 0.492145 0.171875 -0.171965 -0.984889 -0.0205185
0.078125 0.492199 0.171875 -0.171958 -0.984848 -0.0224717
0.09375 0.48947 0.171875 -0.171958 -0.984848 -0.0224717
0.09375 0.489114 0.1875 -0.171958 -0.984848 -0.0224717
0.078125 0.491842 0.1875 -0.171958 -0.984848 -0.0224717
0.09375 0.490718 0.125 -0.202314 -0.979181 -0.016514
0.109375 0.48749 0.125 -0.202314 -0.979181 -0.016514
0.109375 0.487226 0.140625 -0.202314 -0.979181 -0.016514
0.09375 0.490455 0.140625 -0.202314 -0.979181 -0.016514
0.09375 0.490507 0.140625 -0.202419 -0.979125 -0.0184557
0.109375 0.487277 0.140625 -0.202419 -0.979125 -0.0184557
0.109375 0.486983 0.15625 -0.202419 -0.979125 -0.0184557
0.09375 0.490213 0.15625 -0.202419 -0.979125 -0.0184557
0.11237 0.484375 0.140625 -0.234945 -0.971867 -0.0165914
0.113474 0.484375 0.125 -0.234945 -0.971867 -0.0165914
0.125 0.481589 0.125 -0.234945 -0.971867 -0.0165914
0.125 0.481322 0.140625 -0.234945 -0.971867 -0.0165914
0.111302 0.484375 0.15625 -0.235206 -0.971768 -0.0185865
0.112536 0.484375 0.140625 -0.235206 -0.971768 -0.0185865
0.125 0.481358 0.140625 -0.235206 -0.971768 -0.0185865
0.125 0.481059 0.15625 -0.235206 -0.971768 -0.0185865
0.124152 0.484375 0.140625 -0.234945 -0.971867 -0.0165914
0.109375 0.487947 0.140625 -0.234945 -0.971867 -0.0165914
0.109375 0.488214 0.125 -0.234945 -0.971867 -0.0165914
0.125 0.484437 0.125 -0.234945 -0.971867 -0.0165914
0.125 0.484375 0.128621 -0.234945 -0.971867 -0.0165914
0.124405 0.484375 0.140625 -0.235206 -0.971768 -0.0185865
0.12317 0.484375 0.15625 -0.235206 -0.971768 -0.0185865
0.109375 0.487714 0.15625 -0.235206 -0.971768 -0.0185865
0.109375 0.488013 0.140625 -0.235206 -0.971768 -0.0185865
0.09375 0.490272 0.15625 -0.20256 -0.979057 -0.020397
0.109375 0.487039 0.15625 -0.20256 -0.979057 -0.020397
0.109375 0.486714 0.171875 -0.20256 -0.979057 -0.020397
0.09375 0.489946 0.171875 -0.20256 -0.979057 -0.020397
0.09375 0.490012 0.171875 -0.202744 -0.978977 -0.0223378
0.109375 0.486776 0.171875 -0.202744 -0.978977 -0.0223378
0.109375 0.48642 0.1875 -0.202744 -0.978977 -0.0223378
0.09375 0.489656 0.1875 -0.202744 -0.978977 -0.0223378
0.110131 0.484375 0.171875 -0.235495 -0.971657 -0.0205959
0.111498 0.484375 0.15625 -0.235495 -0.971657 -0.0205959
0.125 0.481103 0.15625 -0.235495 -0.971657 -0.0205959
0.125 0.480771 0.171875 -0.235495 -0.971657 -0.0205959
0.110359 0.484375 0.171875 -0.235813 -0.971535 -0.0226212
0.125 0.480821 0.171875 -0.235813 -0.971535 -0.0226212
0.125 0.480457 0.1875 -0.235813 -0.971535 -0.0226212
0.109375 0.48425 0.1875 -0.235813 -0.971535 -0.0226212
0.109375 0.484375 0.182132 -0.235813 -0.971535 -0.0226212
0.123452 0.484375 0.15625 -0.235495 -0.971657 -0.0205959
0.122086 0.484375 0.171875 -0.235495 -0.971657 -0.0205959
0.109375 0.487456 0.171875 -0.235495 -0.971657 -0.0205959
0.109375 0.487787 0.15625 -0.235495 -0.971657 -0.0205959
0.1224 0.484375 0.171875 -0.235813 -0.971535 -0.0226212
0.120901 0.484375 0.1875 -0.235813 -0.971535 -0.0226212
0.109375 0.487173 0.1875 -0.235813 -0.971535 -0.0226212
0.109375 0.487536 0.171875 -0.235813 -0.971535 -0.0226212
0.0625 0.493759 0.1875 -0.141379 -0.989651 -0.0245449
0.078125 0.491527 0.1875 -0.141379 -0.989651 -0.0245449
0.078125 0.491139 0.203125 -0.141379 -0.989651 -0.0245449
0.0625 0.493371 0.203125 -0.141379 -0.989651 -0.0245449
0.0625 0.493426 0.203125 -0.141372 -0.989602 -0.0265072
0.078125 0.491194 0.203125 -0.141372 -0.989602 -0.0265072
0.078125 0.490775 0.21875 -0.141372 -0.989602 -0.0265072
0.0625 0.493007 0.21875 -0.141372 -0.989602 -0.0265072
0.078125 0.491902 0.1875 -0.17195 -0.984803 -0.0244247
0.09375 0.489173 0.1875 -0.17195 -0.984803 -0.0244247
0.09375 0.488786 0.203125 -0.17195 -0.984803 -0.0244247
0.078125 0.491514 0.203125 -0.17195 -0.984803 -0.0244247
0.078125 0.491579 0.203125 -0.171941 -0.984754 -0.0263773
0.09375 0.488851 0.203125 -0.171941 -0.984754 -0.0263773
0.09375 0.488433 0.21875 -0.171941 -0.984754 -0.0263773
0.078125 0.491161 0.21875 -0.171941 -0.984754 -0.0263773
0.0625 0.493067 0.21875 -0.141364 -0.989548 -0.0284691
0.078125 0.490835 0.21875 -0.141364 -0.989548 -0.0284691
0.078125 0.490385 0.234375 -0.141364 -0.989548 -0.0284691
0.0625 0.492618 0.234375 -0.141364 -0.989548 -0.0284691
0.0625 0.492683 0.234375 -0.141356 -0.989491 -0.0304308
0.078125 0.490451 0.234375 -0.141356 -0.989491 -0.0304308
0.078125 0.48997 0.25 -0.141356 -0.989491 -0.0304308
0.0625 0.492202 0.25 -0.141356 -0.989491 -0.0304308
0.078125 0.491232 0.21875 -0.171932 -0.984701 -0.0283297
0.09375 0.488504 0.21875 -0.171932 -0.984701 -0.0283297
0.09375 0.488054 0.234375 -0.171932 -0.984701 -0.0283297
0.078125 0.490782 0.234375 -0.171932 -0.984701 -0.0283297
0.078125 0.49086 0.234375 -0.171935 -0.984643 -0.0302817
0.09375 0.488131 0.234375 -0.171935 -0.984643 -0.0302817
0.09375 0.487651 0.25 -0.171935 -0.984643 -0.0302817
0.078125 0.490379 0.25 -0.171935 -0.984643 -0.0302817
0.09375 0.489728 0.1875 -0.20298 -0.978882 -0.0242778
0.109375 0.486488 0.1875 -0.20298 -0.978882 -0.0242778
0.109375 0.486101 0.203125 -0.20298 -0.978882 -0.0242778
0.09375 0.489341 0.203125 -0.20298 -0.978882 -0.0242778
0.09375 0.48942 0.203125 -0.203277 -0.97877 -0.0262171
0.109375 0.486175 0.203125 -0.203277 -0.97877 -0.0262171
0.109375 0.485756 0.21875 -0.203277 -0.97877 -0.0262171
0.09375 0.489002 0.21875 -0.203277 -0.97877 -0.0262171
0.109375 0.484313 0.1875 -0.23616 -0.971401 -0.0246639
0.125 0.480515 0.1875 -0.23616 -0.971401 -0.0246639
0.125 0.480118 0.203125 -0.23616 -0.971401 -0.0246639
0.109375 0.483917 0.203125 -0.23616 -0.971401 -0.0246639
0.109375 0.483988 0.203125 -0.236535 -0.971255 -0.0267254
0.125 0.480183 0.203125 -0.236535 -0.971255 -0.0267254
0.125 0.479753 0.21875 -0.236535 -0.971255 -0.0267254
0.109375 0.483558 0.21875 -0.236535 -0.971255 -0.0267254
0.121248 0.484375 0.1875 -0.23616 -0.971401 -0.0246639
0.119616 0.484375 0.203125 -0.23616 -0.971401 -0.0246639
0.109375 0.486865 0.203125 -0.23616 -0.971401 -0.0246639
0.109375 0.487262 0.1875 -0.23616 -0.971401 -0.0246639
0.119999 0.484375 0.203125 -0.236535 -0.971255 -0.0267254
0.118233 0.484375 0.21875 -0.236535 -0.971255 -0.0267254
0.109375 0.486532 0.21875 -0.236535 -0.971255 -0.0267254
0.109375 0.486962 0.203125 -0.236535 -0.971255 -0.0267254
0.099239 0.484375 0.25 -0.204082 -0.978488 -0.0301858
0.10155 0.484375 0.234375 -0.204082 -0.978488 -0.0301858
0.109375 0.482743 0.234375 -0.204082 -0.978488 -0.0301858
0.109375 0.482261 0.25 -0.204082 -0.978488 -0.0301858
0.09375 0.489089 0.21875 -0.203645 -0.97864 -0.0281688
0.109375 0.485837 0.21875 -0.203645 -0.97864 -0.0281688
0.109375 0.485387 0.234375 -0.203645 -0.97864 -0.0281688
0.09375 0.488639 0.234375 -0.203645 -0.97864 -0.0281688
0.09375 0.488733 0.234375 -0.204082 -0.978488 -0.0301858
0.109375 0.485474 0.234375 -0.204082 -0.978488 -0.0301858
0.109375 0.484992 0.25 -0.204082 -0.978488 -0.0301858
0.09375 0.488251 0.25 -0.204082 -0.978488 -0.0301858
0.109375 0.483638 0.21875 -0.236939 -0.971098 -0.0287957
0.125 0.479825 0.21875 -0.236939 -0.971098 -0.0287957
0.125 0.479362 0.234375 -0.236939 -0.971098 -0.0287957
0.109375 0.483174 0.234375 -0.236939 -0.971098 -0.0287957
0.109375 0.483262 0.234375 -0.237359 -0.970933 -0.0308307
0.125 0.479442 0.234375 -0.237359 -0.970933 -0.0308307
0.125 0.478946 0.25 -0.237359 -0.970933 -0.0308307
0.109375 0.482766 0.25 -0.237359 -0.970933 -0.0308307
0.118649 0.484375 0.21875 -0.236939 -0.971098 -0.0287957
0.11675 0.484375 0.234375 -0.236939 -0.971098 -0.0287957
0.109375 0.486174 0.234375 -0.236939 -0.971098 -0.0287957
0.109375 0.486638 0.21875 -0.236939 -0.971098 -0.0287957
0.125 0.483095 0 -0.266944 -0.963711 -0.000987409
0.140625 0.478767 0 -0.266944 -0.963711 -0.000987409
0.140625 0.478751 0.015625 -0.266944 -0.963711 -0.000987409
0.125 0.483079 0.015625 -0.266944 -0.963711 -0.000987409
0.125 0.483079 0.015625 -0.26697 -0.9637 -0.00296219
0.140625 0.47875 0.015625 -0.26697 -0.9637 -0.00296219
0.140625 0.478702 0.03125 -0.26697 -0.9637 -0.00296219
0.125 0.483031 0.03125 -0.26697 -0.9637 -0.00296219
0.140625 0.479611 0 -0.297384 -0.954758 -0.000978235
0.15625 0.474744 0 -0.297384 -0.954758 -0.000978235
0.15625 0.474728 0.015625 -0.297384 -0.954758 -0.000978235
0.140625 0.479595 0.015625 -0.297384 -0.954758 -0.000978235
0.140625 0.4796 0.015625 -0.297382 -0.954754 -0.00293469
0.15625 0.474733 0.015625 -0.297382 -0.954754 -0.00293469
0.15625 0.474685 0.03125 -0.297382 -0.954754 -0.00293469
0.140625 0.479552 0.03125 -0.297382 -0.954754 -0.00293469
0.125 0.483036 0.03125 -0.267021 -0.963678 -0.00493687
0.140625 0.478707 0.03125 -0.267021 -0.963678 -0.00493687
0.140625 0.478627 0.046875 -0.267021 -0.963678 -0.00493687
0.125 0.482956 0.046875 -0.267021 -0.963678 -0.00493687
0.125 0.482968 0.046875 -0.267096 -0.963645 -0.00691139
0.140625 0.478638 0.046875 -0.267096 -0.963645 -0.00691139
0.140625 0.478526 0.0625 -0.267096 -0.963645 -0.00691139
0.125 0.482856 0.0625 -0.267096 -0.963645 -0.00691139
0.140625 0.479564 0.03125 -0.29738 -0.954747 -0.00489112
0.15625 0.474698 0.03125 -0.29738 -0.954747 -0.00489112
0.15625 0.474618 0.046875 -0.29738 -0.954747 -0.00489112
0.140625 0.479484 0.046875 -0.29738 -0.954747 -0.00489112
0.140625 0.479503 0.046875 -0.297377 -0.954736 -0.00684749
0.15625 0.474637 0.046875 -0.297377 -0.954736 -0.00684749
0.15625 0.474524 0.0625 -0.297377 -0.954736 -0.00684749
0.140625 0.479391 0.0625 -0.297377 -0.954736 -0.00684749
0.171875 0.468251 0 -0.360175 -0.932884 -0.000984145
0.1875 0.462218 0 -0.360175 -0.932884 -0.000984145
0.1875 0.462201 0.015625 -0.360175 -0.932884 -0.000984145
0.171875 0.468234 0.015625 -0.360175 -0.932884 -0.000984145
0.171875 0.468235 0.015625 -0.360202 -0.93287 -0.00295292
0.1875 0.462202 0.015625 -0.360202 -0.93287 -0.00295292
0.1875 0.462153 0.03125 -0.360202 -0.93287 -0.00295292
0.171875 0.468186 0.03125 -0.360202 -0.93287 -0.00295292
0.171875 0.468195 0.03125 -0.360256 -0.932841 -0.00492314
0.1875 0.462161 0.03125 -0.360256 -0.932841 -0.00492314
0.1875 0.462078 0.046875 -0.360256 -0.932841 -0.00492314
0.171875 0.468113 0.046875 -0.360256 -0.932841 -0.00492314
0.171875 0.46813 0.046875 -0.360336 -0.932797 -0.00689577
0.1875 0.462094 0.046875 -0.360336 -0.932797 -0.00689577
0.1875 0.461979 0.0625 -0.360336 -0.932797 -0.00689577
0.171875 0.468014 0.0625 -0.360336 -0.932797 -0.00689577
0.15625 0.475853 0 -0.327559 -0.94483 -0.000968064
0.171875 0.470436 0 -0.327559 -0.94483 -0.000968064
0.171875 0.47042 0.015625 -0.327559 -0.94483 -0.000968064
0.15625 0.475837 0.015625 -0.327559 -0.94483 -0.000968064
0.15625 0.475849 0.015625 -0.327584 -0.944818 -0.00290415
0.171875 0.470432 0.015625 -0.327584 -0.944818 -0.00290415
0.171875 0.470384 0.03125 -0.327584 -0.944818 -0.00290415
0.15625 0.475801 0.03125 -0.327584 -0.944818 -0.00290415
0.17981 0.46875 0 -0.360175 -0.932884 -0.000984145
0.179767 0.46875 0.015625 -0.360175 -0.932884 -0.000984145
0.171875 0.471797 0.015625 -0.360175 -0.932884 -0.000984145
0.171875 0.471814 0 -0.360175 -0.932884 -0.000984145
0.179818 0.46875 0.015625 -0.360202 -0.93287 -0.00295292
0.17969 0.46875 0.03125 -0.360202 -0.93287 -0.00295292
0.171875 0.471767 0.03125 -0.360202 -0.93287 -0.00295292
0.171875 0.471817 0.015625 -0.360202 -0.93287 -0.00295292
0.15625 0.475821 0.03125 -0.327633 -0.944793 -0.00484013
0.171875 0.470403 0.03125 -0.327633 -0.944793 -0.00484013
0.171875 0.470323 0.046875 -0.327633 -0.944793 -0.00484013
0.15625 0.475741 0.046875 -0.327633 -0.944793 -0.00484013
0.15625 0.475768 0.046875 -0.327708 -0.944755 -0.00677591
0.171875 0.470348 0.046875 -0.327708 -0.944755 -0.00677591
0.171875 0.470236 0.0625 -0.327708 -0.944755 -0.00677591
0.15625 0.475656 0.0625 -0.327708 -0.944755 -0.00677591
0.179761 0.46875 0.03125 -0.360256 -0.932841 -0.00492314
0.179548 0.46875 0.046875 -0.360256 -0.932841 -0.00492314
0.171875 0.471713 0.046875 -0.360256 -0.932841 -0.00492314
0.171875 0.471796 0.03125 -0.360256 -0.932841 -0.00492314
0.17964 0.46875 0.046875 -0.360336 -0.932797 -0.00689577
0.179341 0.46875 0.0625 -0.360336 -0.932797 -0.00689577
0.171875 0.471634 0.0625 -0.360336 -0.932797 -0.00689577
0.171875 0.47175 0.046875 -0.360336 -0.932797 -0.00689577
0.125 0.482875 0.0625 -0.267193 -0.963602 -0.00888568
0.140625 0.478543 0.0625 -0.267193 -0.963602 -0.00888568
0.140625 0.478399 0.078125 -0.267193 -0.963602 -0.00888568
0.125 0.482731 0.078125 -0.267193 -0.963602 -0.00888568
0.125 0.482757 0.078125 -0.267308 -0.96355 -0.0108597
0.140625 0.478422 0.078125 -0.267308 -0.96355 -0.0108597
0.140625 0.478246 0.09375 -0.267308 -0.96355 -0.0108597
0.125 0.482581 0.09375 -0.267308 -0.96355 -0.0108597
0.140625 0.479417 0.0625 -0.297372 -0.954721 -0.00880378
0.15625 0.47455 0.0625 -0.297372 -0.954721 -0.00880378
0.15625 0.474406 0.078125 -0.297372 -0.954721 -0.00880378
0.140625 0.479273 0.078125 -0.297372 -0.954721 -0.00880378
0.140625 0.479306 0.078125 -0.297366 -0.954703 -0.01076
0.15625 0.474439 0.078125 -0.297366 -0.954703 -0.01076
0.15625 0.474263 0.09375 -0.297366 -0.954703 -0.01076
0.140625 0.47913 0.09375 -0.297366 -0.954703 -0.01076
0.125 0.482613 0.09375 -0.267438 -0.96349 -0.0128334
0.140625 0.478276 0.09375 -0.267438 -0.96349 -0.0128334
0.140625 0.478068 0.109375 -0.267438 -0.96349 -0.0128334
0.125 0.482405 0.109375 -0.267438 -0.96349 -0.0128334
0.125 0.482444 0.109375 -0.267578 -0.963422 -0.0148067
0.140625 0.478104 0.109375 -0.267578 -0.963422 -0.0148067
0.140625 0.477864 0.125 -0.267578 -0.963422 -0.0148067
0.125 0.482204 0.125 -0.267578 -0.963422 -0.0148067
0.140625 0.47917 0.09375 -0.29736 -0.954681 -0.012716
0.15625 0.474303 0.09375 -0.29736 -0.954681 -0.012716
0.15625 0.474095 0.109375 -0.29736 -0.954681 -0.012716
0.140625 0.478961 0.109375 -0.29736 -0.954681 -0.012716
0.140625 0.479009 0.109375 -0.297354 -0.954655 -0.0146719
0.15625 0.474142 0.109375 -0.297354 -0.954655 -0.0146719
0.15625 0.473902 0.125 -0.297354 -0.954655 -0.0146719
0.140625 0.478768 0.125 -0.297354 -0.954655 -0.0146719
0.171875 0.46804 0.0625 -0.360443 -0.932739 -0.00887177
0.1875 0.462002 0.0625 -0.360443 -0.932739 -0.00887177
0.1875 0.461853 0.078125 -0.360443 -0.932739 -0.00887177
0.171875 0.467891 0.078125 -0.360443 -0.932739 -0.00887177
0.171875 0.467925 0.078125 -0.360577 -0.932666 -0.0108521
0.1875 0.461885 0.078125 -0.360577 -0.932666 -0.0108521
0.1875 0.461703 0.09375 -0.360577 -0.932666 -0.0108521
0.171875 0.467744 0.09375 -0.360577 -0.932666 -0.0108521
0.164457 0.46875 0.125 -0.3283 -0.944462 -0.0145305
0.165149 0.46875 0.109375 -0.3283 -0.944462 -0.0145305
0.171875 0.466412 0.109375 -0.3283 -0.944462 -0.0145305
0.171875 0.466172 0.125 -0.3283 -0.944462 -0.0145305
0.171875 0.467786 0.09375 -0.360738 -0.932579 -0.0128358
0.1875 0.461742 0.09375 -0.360738 -0.932579 -0.0128358
0.1875 0.461527 0.109375 -0.360738 -0.932579 -0.0128358
0.171875 0.467571 0.109375 -0.360738 -0.932579 -0.0128358
0.171875 0.467622 0.109375 -0.360923 -0.932478 -0.0148159
0.1875 0.461574 0.109375 -0.360923 -0.932478 -0.0148159
0.1875 0.461326 0.125 -0.360923 -0.932478 -0.0148159
0.171875 0.467374 0.125 -0.360923 -0.932478 -0.0148159
0.15625 0.475691 0.0625 -0.32781 -0.944703 -0.0087114
0.171875 0.470269 0.0625 -0.32781 -0.944703 -0.0087114
0.171875 0.470125 0.078125 -0.32781 -0.944703 -0.0087114
0.15625 0.475547 0.078125 -0.32781 -0.944703 -0.0087114
0.15625 0.475589 0.078125 -0.327942 -0.944638 -0.0106465
0.171875 0.470164 0.078125 -0.327942 -0.944638 -0.0106465
0.171875 0.469988 0.09375 -0.327942 -0.944638 -0.0106465
0.15625 0.475413 0.09375 -0.327942 -0.944638 -0.0106465
0.179455 0.46875 0.0625 -0.360443 -0.932739 -0.00887177
0.179071 0.46875 0.078125 -0.360443 -0.932739 -0.00887177
0.171875 0.471531 0.078125 -0.360443 -0.932739 -0.00887177
0.171875 0.471679 0.0625 -0.360443 -0.932739 -0.00887177
0.179206 0.46875 0.078125 -0.360577 -0.932666 -0.0108521
0.178736 0.46875 0.09375 -0.360577 -0.932666 -0.0108521
0.171875 0.471403 0.09375 -0.360577 -0.932666 -0.0108521
0.171875 0.471584 0.078125 -0.360577 -0.932666 -0.0108521
0.15625 0.475463 0.09375 -0.328105 -0.944558 -0.0125834
0.171875 0.470035 0.09375 -0.328105 -0.944558 -0.0125834
0.171875 0.469827 0.109375 -0.328105 -0.944558 -0.0125834
0.15625 0.475255 0.109375 -0.328105 -0.944558 -0.0125834
0.15625 0.475312 0.109375 -0.3283 -0.944462 -0.0145305
0.171875 0.469881 0.109375 -0.3283 -0.944462 -0.0145305
0.171875 0.469641 0.125 -0.3283 -0.944462 -0.0145305
0.15625 0.475072 0.125 -0.3283 -0.944462 -0.0145305
0.178893 0.46875 0.09375 -0.360738 -0.932579 -0.0128358
0.178337 0.46875 0.109375 -0.360738 -0.932579 -0.0128358
0.171875 0.47125 0.109375 -0.360738 -0.932579 -0.0128358
0.171875 0.471465 0.09375 -0.360738 -0.932579 -0.0128358
0.238191 0.4375 0.015625 -0.484761 -0.874646 -0.000977159
0.238222 0.4375 0 -0.484761 -0.874646 -0.000977159
0.25 0.430972 0 -0.484761 -0.874646 -0.000977159
0.25 0.430955 0.015625 -0.484761 -0.874646 -0.000977159
0.238098 0.4375 0.03125 -0.484786 -0.874628 -0.00293184
0.238193 0.4375 0.015625 -0.484786 -0.874628 -0.00293184
0.25 0.430956 0.015625 -0.484786 -0.874628 -0.00293184
0.25 0.430903 0.03125 -0.484786 -0.874628 -0.00293184
0.23796 0.4375 0.046875 -0.484835 -0.874592 -0.0048876
0.238118 0.4375 0.03125 -0.484835 -0.874592 -0.0048876
0.25 0.430913 0.03125 -0.484835 -0.874592 -0.0048876
0.25 0.430826 0.046875 -0.484835 -0.874592 -0.0048876
0.237776 0.4375 0.0625 -0.48491 -0.874537 -0.00684517
0.237997 0.4375 0.046875 -0.48491 -0.874537 -0.00684517
0.25 0.430845 0.046875 -0.48491 -0.874537 -0.00684517
0.25 0.430722 0.0625 -0.48491 -0.874537 -0.00684517
0.237547 0.4375 0.078125 -0.485009 -0.874465 -0.00880526
0.23783 0.4375 0.0625 -0.485009 -0.874465 -0.00880526
0.25 0.43075 0.0625 -0.485009 -0.874465 -0.00880526
0.25 0.430593 0.078125 -0.485009 -0.874465 -0.00880526
0.237272 0.4375 0.09375 -0.485133 -0.874374 -0.0107686
0.237619 0.4375 0.078125 -0.485133 -0.874374 -0.0107686
0.25 0.430631 0.078125 -0.485133 -0.874374 -0.0107686
0.25 0.430438 0.09375 -0.485133 -0.874374 -0.0107686
0.236952 0.4375 0.109375 -0.485282 -0.874265 -0.0127359
0.237362 0.4375 0.09375 -0.485282 -0.874265 -0.0127359
0.25 0.430485 0.09375 -0.485282 -0.874265 -0.0127359
0.25 0.430258 0.109375 -0.485282 -0.874265 -0.0127359
0.236588 0.4375 0.125 -0.485455 -0.874138 -0.0147079
0.237061 0.4375 0.109375 -0.485455 -0.874138 -0.0147079
0.25 0.430314 0.109375 -0.485455 -0.874138 -0.0147079
0.25 0.430051 0.125 -0.485455 -0.874138 -0.0147079
0.1875 0.463651 0 -0.390837 -0.920459 -0.000975063
0.203125 0.457017 0 -0.390837 -0.920459 -0.000975063
0.203125 0.457 0.015625 -0.390837 -0.920459 -0.000975063
0.1875 0.463635 0.015625 -0.390837 -0.920459 -0.000975063
0.1875 0.463644 0.015625 -0.390853 -0.920449 -0.00292515
0.203125 0.457009 0.015625 -0.390853 -0.920449 -0.00292515
0.203125 0.456959 0.03125 -0.390853 -0.920449 -0.00292515
0.1875 0.463594 0.03125 -0.390853 -0.920449 -0.00292515
0.206917 0.453125 0.015625 -0.42225 -0.906479 -0.000976606
0.206953 0.453125 0 -0.42225 -0.906479 -0.000976606
0.21875 0.44763 0 -0.42225 -0.906479 -0.000976606
0.21875 0.447613 0.015625 -0.42225 -0.906479 -0.000976606
0.206808 0.453125 0.03125 -0.422276 -0.906462 -0.00293023
0.206916 0.453125 0.015625 -0.422276 -0.906462 -0.00293023
0.21875 0.447612 0.015625 -0.422276 -0.906462 -0.00293023
0.21875 0.447562 0.03125 -0.422276 -0.906462 -0.00293023
0.215265 0.453125 0 -0.42225 -0.906479 -0.000976606
0.215228 0.453125 0.015625 -0.42225 -0.906479 -0.000976606
0.203125 0.458763 0.015625 -0.42225 -0.906479 -0.000976606
0.203125 0.45878 0 -0.42225 -0.906479 -0.000976606
0.215265 0.453125 0.015625 -0.422276 -0.906462 -0.00293023
0.215156 0.453125 0.03125 -0.422276 -0.906462 -0.00293023
0.203125 0.45873 0.03125 -0.422276 -0.906462 -0.00293023
0.203125 0.45878 0.015625 -0.422276 -0.906462 -0.00293023
0.1875 0.463611 0.03125 -0.390885 -0.920427 -0.00487514
0.203125 0.456976 0.03125 -0.390885 -0.920427 -0.00487514
0.203125 0.456893 0.046875 -0.390885 -0.920427 -0.00487514
0.1875 0.463529 0.046875 -0.390885 -0.920427 -0.00487514
0.1875 0.463554 0.046875 -0.390933 -0.920394 -0.00682496
0.203125 0.456917 0.046875 -0.390933 -0.920394 -0.00682496
0.203125 0.456802 0.0625 -0.390933 -0.920394 -0.00682496
0.1875 0.463438 0.0625 -0.390933 -0.920394 -0.00682496
